Locus type 	JGI3.1 	MpTak1_v5.1 	MpTak1_v5.1r2 	MpTak_v6.1 	MpTak_v6.1r2 	MpTak_v7.1 	Status
mRNA 	Mapoly0008s0077 	Mp8g11390 	Mp8g11390 	Mp8g11390 	Mp8g11390 	Mp8g11390 	
mRNA 	Mapoly0008s0076 	Mp8g11400 	Mp8g11400 	Mp8g11400 	Mp8g11400 	Mp8g11400 	
mRNA 	Mapoly0008s0075 	Mp8g11410 	Mp8g11410 	Mp8g11410 	Mp8g11410 	Mp8g11410 	
mRNA 	Mapoly0008s0073 	Mp8g11420 	Mp8g11420 	Mp8g11420 	Mp8g11420 	Mp8g11420 	
mRNA 	Mapoly0008s0074 	Mp8g11430 	- 	- 	- 	- 	
mRNA 	Mapoly0008s0072 	Mp8g11440 	- 	- 	- 	- 	
mRNA 	Mapoly0008s0071 	Mp8g11450 	Mp8g11450 	Mp8g11450 	Mp8g11450 	Mp8g11450 	
mRNA 	Mapoly0008s0070 	Mp8g11460 	Mp8g11460 	Mp8g11460 	Mp8g11460 	Mp8g11460 	
mRNA 	Mapoly0008s0069 	Mp8g11470 	Mp8g11470 	Mp8g11470 	Mp8g11470 	Mp8g11470 	
mRNA 	Mapoly0008s0068 	Mp8g11480 	Mp8g11480 	Mp8g11480 	Mp8g11480 	Mp8g11480 	
mRNA 	Mapoly0008s0067 	Mp8g11490 	Mp8g11490 	Mp8g11490 	Mp8g11490 	Mp8g11490 	
mRNA 	Mapoly0008s0066 	Mp8g11500 	Mp8g11500 	Mp8g11500 	Mp8g11500 	Mp8g11500 	
mRNA 	Mapoly0008s0065 	Mp8g11510 	- 	- 	- 	- 	
mRNA 	Mapoly0008s0064 	Mp8g11520 	Mp8g11520 	Mp8g11520 	Mp8g11520 	Mp8g11520 	
mRNA 	Mapoly0008s0063 	Mp8g11530 	Mp8g11530 	Mp8g11530 	Mp8g11530 	Mp8g11530 	
mRNA 	Mapoly0008s0062 	Mp8g11540 	Mp8g11540 	Mp8g11540 	Mp8g11540 	Mp8g11540 	
mRNA 	Mapoly0008s0061 	Mp8g11550 	Mp8g11550 	Mp8g11550 	Mp8g11550 	Mp8g11550 	
mRNA 	Mapoly0008s0060 	Mp8g11560 	Mp8g11560 	Mp8g11560 	Mp8g11560 	Mp8g11560 	
mRNA 	Mapoly0008s0059 	Mp8g11570 	Mp8g11570 	Mp8g11570 	Mp8g11570 	Mp8g11570 	
mRNA 	Mapoly0008s0058 	Mp8g11580 	Mp8g11580 	Mp8g11580 	Mp8g11580 	Mp8g11580 	
mRNA 	Mapoly0008s0057 	Mp8g11590 	Mp8g11590 	Mp8g11590 	Mp8g11590 	Mp8g11590 	
mRNA 	Mapoly0008s0056 	Mp8g11600 	Mp8g11600 	Mp8g11600 	Mp8g11600 	Mp8g11600 	
mRNA 	Mapoly0008s0055 	Mp8g11610 	Mp8g11610 	Mp8g11610 	Mp8g11610 	Mp8g11610 	
mRNA 	Mapoly0008s0054 	Mp8g11620 	Mp8g11620 	Mp8g11620 	Mp8g11620 	Mp8g11620 	
mRNA 	Mapoly0008s0053 	Mp8g11630 	Mp8g11630 	Mp8g11630 	Mp8g11630 	Mp8g11630 	
mRNA 	Mapoly0008s0052 	Mp8g11640 	Mp8g11640 	Mp8g11640 	Mp8g11640 	Mp8g11640 	
mRNA 	Mapoly0008s0051 	Mp8g11650 	Mp8g11650 	Mp8g11650 	Mp8g11650 	Mp8g11650 	
mRNA 	Mapoly0008s0050 	Mp8g11660 	Mp8g11660 	Mp8g11660 	Mp8g11660 	Mp8g11660 	
mRNA 	Mapoly0008s0048 	Mp8g11670 	- 	- 	- 	- 	
mRNA 	Mapoly0008s0047 	Mp8g11680 	Mp8g11680 	Mp8g11680 	Mp8g11680 	Mp8g11680 	
mRNA 	Mapoly0008s0046 	Mp8g11690 	Mp8g11690 	Mp8g11690 	Mp8g11690 	Mp8g11690 	
mRNA 	Mapoly0008s0045 	Mp8g11700 	Mp8g11700 	Mp8g11700 	Mp8g11700 	Mp8g11700 	
mRNA 	Mapoly0008s0044 	Mp8g11710 	Mp8g11710 	Mp8g11710 	Mp8g11710 	Mp8g11710 	
mRNA 	Mapoly0008s0043 	Mp8g11720 	Mp8g11720 	Mp8g11720 	Mp8g11720 	Mp8g11720 	
mRNA 	Mapoly0008s0042 	Mp8g11730 	Mp8g11730 	Mp8g11730 	Mp8g11730 	Mp8g11730 	
mRNA 	Mapoly0008s0041 	Mp8g11740 	Mp8g11740 	Mp8g11740 	Mp8g11740 	Mp8g11740 	
mRNA 	Mapoly0008s0040 	Mp8g11750 	Mp8g11750 	Mp8g11750 	Mp8g11750 	Mp8g11750 	
mRNA 	- 	Mp8g11760 	Mp8g11760 	Mp8g11760 	Mp8g11750 	Mp8g11750 	merged with Mp8g11750 as of v6.1r2
mRNA 	Mapoly0008s0039 	Mp8g11770 	Mp8g11770 	Mp8g11770 	Mp8g11770 	Mp8g11770 	
mRNA 	Mapoly0008s0038 	Mp8g11780 	Mp8g11780 	Mp8g11780 	Mp8g11780 	Mp8g11780 	
mRNA 	Mapoly0008s0037 	Mp8g11790 	Mp8g11790 	Mp8g11790 	Mp8g11790 	Mp8g11790 	
mRNA 	Mapoly0008s0036 	Mp8g11800 	Mp8g11800 	Mp8g11800 	Mp8g11800 	Mp8g11800 	
mRNA 	Mapoly0008s0035 	Mp8g11810 	Mp8g11810 	Mp8g11810 	Mp8g11810 	Mp8g11810 	
mRNA 	Mapoly0008s0034 	Mp8g11820 	Mp8g11820 	Mp8g11820 	Mp8g11820 	- 	deleted as of v7.1
mRNA 	Mapoly0008s0033 	Mp8g11830 	Mp8g11830 	Mp8g11830 	Mp8g11830 	Mp8g11830 	
mRNA 	Mapoly0008s0032 	Mp8g11840 	Mp8g11840 	Mp8g11840 	Mp8g11840 	- 	deleted as of v7.1
mRNA 	Mapoly0008s0031 	Mp8g11850 	Mp8g11850 	Mp8g11850 	Mp8g11850 	Mp8g11850 	
mRNA 	Mapoly0008s0030 	Mp8g11860 	Mp8g11860 	Mp8g11860 	- 	- 	deleted as of v6.1r2
mRNA 	Mapoly0008s0029 	Mp8g11870 	Mp8g11870 	Mp8g11870 	Mp8g11870 	Mp8g11870 	
mRNA 	Mapoly0008s0028 	Mp8g11880 	Mp8g11880 	Mp8g11880 	Mp8g11880 	Mp8g11880 	
mRNA 	Mapoly0008s0026 	Mp8g11890 	Mp8g11890 	Mp8g11890 	Mp8g11890 	Mp8g11890 	
mRNA 	Mapoly0008s0025 	Mp8g11900 	Mp8g11900 	Mp8g11900 	Mp8g11900 	Mp8g11900 	
mRNA 	Mapoly0008s0024 	Mp8g11910 	Mp8g11910 	Mp8g11910 	Mp8g11910 	Mp8g11910 	
mRNA 	Mapoly0008s0023 	Mp8g11920 	- 	- 	- 	- 	
mRNA 	Mapoly0008s0022 	Mp8g11930 	Mp8g11930 	Mp8g11930 	Mp8g11930 	Mp8g11930 	
mRNA 	Mapoly0008s0021 	Mp8g11940 	Mp8g11940 	Mp8g11940 	Mp8g11940 	Mp8g11940 	
mRNA 	Mapoly0008s0020 	Mp8g11950 	Mp8g11950 	Mp8g11950 	Mp8g11950 	Mp8g11950 	
mRNA 	Mapoly0008s0019 	Mp8g11960 	Mp8g11960 	Mp8g11960 	Mp8g11960 	Mp8g11960 	
mRNA 	- 	Mp8g11970 	Mp8g11970 	Mp8g11970 	Mp8g11970 	Mp8g11970 	
mRNA 	Mapoly0008s0018 	Mp8g11980 	Mp8g11980 	Mp8g11980 	Mp8g11980 	Mp8g11980 	
mRNA 	Mapoly0008s0017 	Mp8g11990 	Mp8g11990 	Mp8g11990 	Mp8g11990 	Mp8g11990 	
mRNA 	Mapoly0008s0016 	Mp8g12000 	Mp8g12000 	Mp8g12000 	Mp8g12000 	Mp8g12000 	
mRNA 	Mapoly0008s0015 	Mp8g12010 	Mp8g12010 	Mp8g12010 	Mp8g12010 	Mp8g12010 	
mRNA 	Mapoly0008s0014 	Mp8g12020 	Mp8g12020 	Mp8g12020 	Mp8g12020 	Mp8g12020 	
mRNA 	Mapoly0008s0013 	Mp8g12030 	Mp8g12030 	Mp8g12030 	Mp8g12030 	Mp8g12030 	
mRNA 	Mapoly0008s0012 	Mp8g12040 	Mp8g12040 	Mp8g12040 	Mp8g12040 	Mp8g12040 	
mRNA 	Mapoly0008s0011 	Mp8g12050 	Mp8g12050 	Mp8g12050 	Mp8g12050 	Mp8g12050 	
mRNA 	Mapoly0008s0010 	Mp8g12060 	Mp8g12060 	Mp8g12060 	Mp8g12060 	Mp8g12060 	
mRNA 	Mapoly0008s0009 	Mp8g12070 	- 	- 	- 	- 	
mRNA 	Mapoly0008s0008 	Mp8g12080 	Mp8g12080 	Mp8g12080 	Mp8g12080 	Mp8g12080 	
mRNA 	Mapoly0008s0007 	Mp8g12090 	Mp8g12090 	Mp8g12090 	Mp8g12090 	Mp8g12090 	
mRNA 	Mapoly0008s0006 	Mp8g12100 	Mp8g12100 	Mp8g12100 	Mp8g12100 	Mp8g12100 	
mRNA 	Mapoly0008s0005 	Mp8g12110 	Mp8g12110 	Mp8g12110 	Mp8g12110 	Mp8g12110 	
mRNA 	Mapoly0008s0004 	Mp8g12120 	Mp8g12120 	Mp8g12120 	Mp8g12120 	Mp8g12120 	
mRNA 	Mapoly0008s0003 	Mp8g12130 	Mp8g12130 	Mp8g12130 	Mp8g12130 	Mp8g12130 	
mRNA 	Mapoly0008s0002 	Mp8g12140 	Mp8g12140 	Mp8g12140 	Mp8g12140 	Mp8g12140 	
mRNA 	Mapoly0008s0001 	Mp8g12150 	Mp8g12150 	Mp8g12150 	Mp8g12150 	Mp8g12150 	
mRNA 	Mapoly0448s0001 	Mp8g12160 	Mp8g12160 	Mp8g12160 	Mp8g12160 	Mp8g12160 	
mRNA 	Mapoly0264s0001 	Mp8g12170 	Mp8g12170 	Mp8g12170 	Mp8g12170 	Mp8g12170 	
mRNA 	Mapoly0083s0099 	Mp8g12180 	- 	- 	- 	- 	
mRNA 	Mapoly0083s0098 	Mp8g12190 	Mp8g12190 	Mp8g12190 	Mp8g12190 	Mp8g12190 	
mRNA 	Mapoly0693s0001 	Mp8g12200 	- 	- 	- 	- 	
mRNA 	Mapoly0083s0097 	Mp8g12210 	Mp8g12210 	Mp8g12210 	Mp8g12210 	Mp8g12210 	
mRNA 	Mapoly0083s0096 	Mp8g12220 	Mp8g12220 	Mp8g12220 	Mp8g12220 	Mp8g12220 	
mRNA 	Mapoly0083s0095 	Mp8g12230 	Mp8g12230 	Mp8g12230 	Mp8g12230 	Mp8g12230 	
mRNA 	Mapoly0083s0094 	Mp8g12240 	- 	- 	- 	- 	
mRNA 	Mapoly0083s0093 	Mp8g12250 	Mp8g12250 	Mp8g12250 	Mp8g12250 	Mp8g12250 	
mRNA 	Mapoly0083s0092 	Mp8g12260 	Mp8g12260 	Mp8g12260 	Mp8g12260 	Mp8g12260 	
mRNA 	Mapoly0083s0091 	Mp8g12270 	Mp8g12270 	Mp8g12270 	Mp8g12270 	Mp8g12270 	
mRNA 	- 	Mp8g12280 	Mp8g12280 	Mp8g12280 	Mp8g12280 	Mp8g12280 	
mRNA 	- 	Mp8g12290 	Mp8g12290 	Mp8g12290 	Mp8g12280 	Mp8g12280 	merged with Mp8g12280 as of v6.1r2
mRNA 	Mapoly0083s0090 	Mp8g12300 	Mp8g12300 	Mp8g12300 	Mp8g12300 	Mp8g12300 	
mRNA 	Mapoly0083s0089 	Mp8g12310 	Mp8g12310 	Mp8g12310 	Mp8g12310 	Mp8g12310 	
mRNA 	Mapoly0083s0088 	Mp8g12320 	Mp8g12320 	Mp8g12320 	Mp8g12320 	Mp8g12320 	
mRNA 	Mapoly0083s0087 	Mp8g12330 	Mp8g12330 	Mp8g12330 	Mp8g12330 	Mp8g12330 	
mRNA 	Mapoly0083s0086 	Mp8g12340 	Mp8g12340 	Mp8g12340 	Mp8g12340 	Mp8g12340 	
mRNA 	Mapoly0083s0085 	Mp8g12350 	Mp8g12350 	Mp8g12350 	Mp8g12350 	Mp8g12350 	
mRNA 	Mapoly0083s0084 	Mp8g12360 	Mp8g12360 	Mp8g12360 	Mp8g12360 	Mp8g12360 	
mRNA 	Mapoly0083s0083 	Mp8g12370 	Mp8g12370 	Mp8g12370 	Mp8g12370 	Mp8g12370 	
mRNA 	Mapoly0083s0082 	Mp8g12380 	Mp8g12380 	Mp8g12380 	Mp8g12380 	Mp8g12380 	
mRNA 	Mapoly0083s0081 	Mp8g12390 	Mp8g12390 	Mp8g12390 	Mp8g12390 	Mp8g12390 	
mRNA 	Mapoly0083s0080 	Mp8g12400 	Mp8g12400 	Mp8g12400 	Mp8g12400 	Mp8g12400 	
mRNA 	Mapoly0083s0079 	Mp8g12410 	Mp8g12410 	Mp8g12410 	Mp8g12410 	Mp8g12410 	
mRNA 	Mapoly0083s0078 	Mp8g12420 	Mp8g12420 	Mp8g12420 	Mp8g12420 	Mp8g12420 	
mRNA 	Mapoly0083s0077 	Mp8g12430 	Mp8g12430 	Mp8g12430 	Mp8g12430 	Mp8g12430 	
mRNA 	Mapoly0083s0076 	Mp8g12440 	Mp8g12440 	Mp8g12440 	Mp8g12440 	Mp8g12440 	
mRNA 	Mapoly0083s0075 	Mp8g12450 	Mp8g12450 	Mp8g12450 	Mp8g12450 	Mp8g12450 	
mRNA 	Mapoly0083s0074 	Mp8g12460 	Mp8g12460 	Mp8g12460 	Mp8g12460 	Mp8g12460 	
mRNA 	Mapoly0083s0073 	Mp8g12470 	Mp8g12470 	Mp8g12470 	Mp8g12470 	Mp8g12470 	
mRNA 	Mapoly0083s0072 	Mp8g12480 	Mp8g12480 	Mp8g12480 	Mp8g12480 	Mp8g12480 	
mRNA 	Mapoly0083s0071 	Mp8g12490 	Mp8g12490 	Mp8g12490 	Mp8g12490 	Mp8g12490 	
mRNA 	Mapoly0083s0070 	Mp8g12500 	Mp8g12500 	Mp8g12500 	Mp8g12500 	Mp8g12500 	
mRNA 	Mapoly0083s0069 	Mp8g12510 	Mp8g12510 	Mp8g12510 	Mp8g12510 	Mp8g12510 	
mRNA 	Mapoly0083s0068 	Mp8g12520 	Mp8g12520 	Mp8g12520 	Mp8g12520 	Mp8g12520 	
mRNA 	Mapoly0083s0067 	Mp8g12530 	Mp8g12530 	Mp8g12530 	Mp8g12530 	Mp8g12530 	
mRNA 	Mapoly0083s0066 	Mp8g12540 	Mp8g12540 	Mp8g12540 	Mp8g12540 	Mp8g12540 	
mRNA 	Mapoly0083s0065 	Mp8g12550 	Mp8g12550 	Mp8g12550 	Mp8g12550 	Mp8g12550 	
mRNA 	Mapoly0083s0064 	Mp8g12560 	Mp8g12560 	Mp8g12560 	Mp8g12560 	Mp8g12560 	
mRNA 	Mapoly0083s0063 	Mp8g12570 	Mp8g12570 	Mp8g12570 	Mp8g12570 	Mp8g12570 	
mRNA 	Mapoly0083s0062 	Mp8g12580 	Mp8g12580 	Mp8g12580 	Mp8g12580 	Mp8g12580 	
mRNA 	Mapoly0083s0061 	Mp8g12590 	Mp8g12590 	Mp8g12590 	Mp8g12590 	Mp8g12590 	
mRNA 	Mapoly0083s0060 	Mp8g12600 	Mp8g12600 	Mp8g12600 	Mp8g12600 	Mp8g12600 	
mRNA 	Mapoly0083s0059 	Mp8g12610 	Mp8g12610 	Mp8g12610 	Mp8g12610 	Mp8g12610 	
mRNA 	Mapoly0083s0058 	Mp8g12620 	Mp8g12620 	Mp8g12620 	Mp8g12620 	Mp8g12620 	
mRNA 	Mapoly0083s0057 	Mp8g12630 	Mp8g12630 	Mp8g12630 	Mp8g12630 	Mp8g12630 	
mRNA 	Mapoly0083s0056 	Mp8g12640 	Mp8g12640 	Mp8g12640 	Mp8g12640 	Mp8g12640 	
mRNA 	Mapoly0083s0055 	Mp8g12650 	Mp8g12650 	Mp8g12650 	Mp8g12650 	Mp8g12650 	
mRNA 	Mapoly0083s0054 	Mp8g12660 	Mp8g12660 	Mp8g12660 	Mp8g12660 	Mp8g12660 	
mRNA 	Mapoly0083s0053 	Mp8g12670 	Mp8g12670 	Mp8g12670 	Mp8g12670 	Mp8g12670 	
mRNA 	Mapoly0083s0052 	Mp8g12680 	Mp8g12680 	Mp8g12680 	Mp8g12680 	Mp8g12680 	
mRNA 	Mapoly0083s0051 	Mp8g12690 	Mp8g12690 	Mp8g12690 	Mp8g12690 	Mp8g12690 	
mRNA 	Mapoly0083s0050 	Mp8g12700 	Mp8g12700 	Mp8g12700 	Mp8g12700 	Mp8g12700 	
mRNA 	Mapoly0083s0049 	Mp8g12710 	Mp8g12710 	Mp8g12710 	Mp8g12710 	Mp8g12710 	
mRNA 	Mapoly0083s0048 	Mp8g12720 	Mp8g12720 	Mp8g12720 	Mp8g12720 	Mp8g12720 	
mRNA 	Mapoly0083s0047 	Mp8g12730 	Mp8g12730 	Mp8g12730 	Mp8g12730 	Mp8g12730 	
mRNA 	Mapoly0083s0046 	Mp8g12740 	- 	- 	- 	- 	
mRNA 	Mapoly0083s0045 	Mp8g12750 	Mp8g12750 	Mp8g12750 	Mp8g12750 	Mp8g12750 	
mRNA 	Mapoly0083s0044 	Mp8g12760 	Mp8g12760 	Mp8g12760 	Mp8g12760 	Mp8g12760 	
mRNA 	Mapoly0083s0043 	Mp8g12770 	Mp8g12770 	Mp8g12770 	Mp8g12770 	Mp8g12770 	
mRNA 	Mapoly0083s0042 	Mp8g12780 	Mp8g12780 	Mp8g12780 	Mp8g12780 	Mp8g12780 	
mRNA 	Mapoly0083s0041 	Mp8g12790 	Mp8g12790 	Mp8g12790 	Mp8g12790 	Mp8g12790 	
mRNA 	Mapoly0083s0040 	Mp8g12800 	Mp8g12800 	Mp8g12800 	Mp8g12800 	Mp8g12800 	
mRNA 	Mapoly0083s0039 	Mp8g12810 	Mp8g12810 	Mp8g12810 	- 	- 	deleted as of v6.1r2
mRNA 	Mapoly0083s0038 	Mp8g12820 	Mp8g12820 	Mp8g12820 	Mp8g12820 	Mp8g12820 	
mRNA 	Mapoly0083s0037 	Mp8g12830 	Mp8g12830 	Mp8g12830 	Mp8g12830 	Mp8g12830 	
mRNA 	Mapoly0083s0036 	Mp8g12840 	Mp8g12840 	Mp8g12840 	Mp8g12840 	Mp8g12840 	
mRNA 	Mapoly0083s0035 	Mp8g12850 	Mp8g12850 	Mp8g12850 	Mp8g12850 	Mp8g12850 	
mRNA 	Mapoly0083s0034 	Mp8g12860 	Mp8g12860 	Mp8g12860 	Mp8g12860 	Mp8g12860 	
mRNA 	Mapoly0083s0033 	Mp8g12870 	Mp8g12870 	Mp8g12870 	Mp8g12870 	Mp8g12870 	
mRNA 	Mapoly0083s0030 	Mp8g12880 	Mp8g12880 	Mp8g12880 	Mp8g12880 	Mp8g12880 	
mRNA 	Mapoly0083s0029 	Mp8g12900 	- 	- 	- 	- 	
mRNA 	Mapoly0083s0031 	Mp8g12910 	Mp8g12910 	Mp8g12910 	Mp8g12910 	Mp8g12910 	
mRNA 	- 	Mp8g12920 	Mp8g12920 	Mp8g12920 	Mp8g12920 	Mp8g12920 	
mRNA 	Mapoly0083s0028 	Mp8g12930 	Mp8g12930 	Mp8g12930 	Mp8g12930 	Mp8g12930 	
mRNA 	Mapoly0083s0027 	Mp8g12940 	Mp8g12940 	Mp8g12940 	Mp8g12940 	Mp8g12940 	
mRNA 	Mapoly0083s0026 	Mp8g12950 	Mp8g12950 	Mp8g12950 	Mp8g12950 	Mp8g12950 	
mRNA 	Mapoly0083s0025 	Mp8g12960 	Mp8g12960 	Mp8g12960 	Mp8g12960 	Mp8g12960 	
mRNA 	Mapoly0083s0024 	Mp8g12970 	Mp8g12970 	Mp8g12970 	Mp8g12970 	Mp8g12970 	
mRNA 	Mapoly0083s0023 	Mp8g12980 	Mp8g12980 	Mp8g12980 	Mp8g12980 	Mp8g12980 	
mRNA 	Mapoly0083s0022 	Mp8g12990 	Mp8g12990 	Mp8g12990 	Mp8g12990 	Mp8g12990 	
mRNA 	Mapoly0083s0021 	Mp8g13000 	Mp8g13000 	Mp8g13000 	Mp8g13000 	Mp8g13000 	
mRNA 	Mapoly0083s0020 	Mp8g13010 	Mp8g13010 	Mp8g13010 	Mp8g13010 	Mp8g13010 	
mRNA 	Mapoly0083s0019 	Mp8g13020 	Mp8g13020 	Mp8g13020 	Mp8g13020 	Mp8g13020 	
mRNA 	Mapoly0083s0018 	Mp8g13030 	Mp8g13030 	Mp8g13030 	Mp8g13030 	Mp8g13030 	
mRNA 	Mapoly0083s0017 	Mp8g13040 	Mp8g13040 	Mp8g13040 	Mp8g13040 	Mp8g13040 	
mRNA 	Mapoly0083s0016 	Mp8g13050 	Mp8g13050 	Mp8g13050 	Mp8g13050 	Mp8g13050 	
mRNA 	Mapoly0083s0015 	Mp8g13060 	Mp8g13060 	Mp8g13060 	Mp8g13060 	Mp8g13050 	merged with Mp8g13050 as of v7.1
mRNA 	Mapoly0083s0014 	Mp8g13070 	Mp8g13070 	Mp8g13070 	Mp8g13070 	Mp8g13070 	
mRNA 	Mapoly0083s0013 	Mp8g13080 	Mp8g13080 	Mp8g13080 	Mp8g13080 	Mp8g13080 	
mRNA 	Mapoly0083s0012 	Mp8g13090 	Mp8g13090 	Mp8g13090 	Mp8g13090 	Mp8g13090 	
mRNA 	Mapoly0083s0011 	Mp8g13100 	Mp8g13100 	Mp8g13100 	Mp8g13100 	- 	deleted as of v7.1
mRNA 	Mapoly0083s0010 	Mp8g13110 	Mp8g13110 	Mp8g13110 	Mp8g13110 	Mp8g13110 	
mRNA 	Mapoly0083s0009 	Mp8g13120 	Mp8g13120 	Mp8g13120 	Mp8g13120 	Mp8g13120 	
mRNA 	Mapoly0083s0008 	Mp8g13130 	Mp8g13130 	Mp8g13130 	Mp8g13130 	Mp8g13130 	
mRNA 	Mapoly0083s0007 	Mp8g13140 	Mp8g13140 	Mp8g13140 	Mp8g13140 	Mp8g13140 	
mRNA 	Mapoly0083s0006 	Mp8g13150 	Mp8g13150 	Mp8g13150 	Mp8g13150 	Mp8g13150 	
mRNA 	Mapoly0083s0005 	Mp8g13160 	Mp8g13160 	Mp8g13160 	Mp8g13160 	Mp8g13160 	
mRNA 	Mapoly0083s0004 	Mp8g13170 	Mp8g13170 	Mp8g13170 	Mp8g13170 	Mp8g13170 	
mRNA 	Mapoly0083s0003 	Mp8g13180 	Mp8g13180 	Mp8g13180 	Mp8g13180 	Mp8g13180 	
mRNA 	Mapoly0083s0001 	Mp8g13190 	Mp8g13190 	Mp8g13190 	Mp8g13190 	Mp8g13190 	
mRNA 	Mapoly0083s0002 	Mp8g13200 	Mp8g13200 	Mp8g13200 	- 	- 	deleted as of v6.1r2
mRNA 	Mapoly0110s0001 	Mpzg00170 	Mpzg00170 	Mpzg00170 	Mpzg00170 	Mp8g13205 	reassigned from Mpzg00170 to Mp8g13205 as of v7.1
mRNA 	Mapoly0110s0002 	Mp8g13210 	Mp8g13210 	Mp8g13210 	Mp8g13210 	Mp8g13210 	
mRNA 	Mapoly0110s0003 	Mp8g13220 	Mp8g13220 	Mp8g13220 	Mp8g13220 	Mp8g13220 	
mRNA 	Mapoly0110s0004 	Mp8g13230 	Mp8g13230 	Mp8g13230 	Mp8g13230 	Mp8g13230 	
mRNA 	Mapoly0110s0005 	Mp8g13240 	Mp8g13240 	Mp8g13240 	Mp8g13240 	Mp8g13240 	
mRNA 	Mapoly0110s0006 	Mp8g13250 	Mp8g13250 	Mp8g13250 	Mp8g13250 	Mp8g13250 	
mRNA 	Mapoly0110s0007 	Mp8g13260 	Mp8g13260 	Mp8g13260 	Mp8g13260 	Mp8g13260 	
mRNA 	Mapoly0110s0008 	Mp8g13270 	Mp8g13270 	Mp8g13270 	Mp8g13270 	Mp8g13270 	
mRNA 	Mapoly0110s0009 	Mp8g13280 	Mp8g13280 	Mp8g13280 	Mp8g13280 	Mp8g13280 	
mRNA 	Mapoly0110s0010 	Mp8g13290 	Mp8g13290 	Mp8g13290 	Mp8g13290 	Mp8g13290 	
mRNA 	Mapoly0110s0011 	Mp8g13300 	Mp8g13300 	Mp8g13300 	Mp8g13300 	Mp8g13300 	
mRNA 	Mapoly0110s0012 	Mp8g13310 	Mp8g13310 	Mp8g13310 	Mp8g13310 	Mp8g13310 	
mRNA 	Mapoly0110s0013 	Mp8g13320 	Mp8g13320 	Mp8g13320 	Mp8g13320 	Mp8g13320 	
mRNA 	Mapoly0110s0014 	Mp8g13330 	Mp8g13330 	Mp8g13330 	Mp8g13330 	Mp8g13330 	
mRNA 	Mapoly0110s0015 	Mp8g13340 	Mp8g13340 	Mp8g13340 	Mp8g13340 	Mp8g13340 	
mRNA 	Mapoly0110s0016 	Mp8g13350 	Mp8g13350 	Mp8g13350 	Mp8g13350 	Mp8g13350 	
mRNA 	Mapoly0110s0017 	Mp8g13360 	Mp8g13360 	Mp8g13360 	Mp8g13360 	Mp8g13360 	
mRNA 	Mapoly0110s0018 	Mp8g13370 	Mp8g13370 	Mp8g13370 	Mp8g13370 	Mp8g13370 	
mRNA 	Mapoly0110s0019 	Mp8g13380 	Mp8g13380 	Mp8g13380 	Mp8g13380 	Mp8g13380 	
mRNA 	Mapoly0110s0020 	Mp8g13390 	Mp8g13390 	Mp8g13390 	Mp8g13390 	Mp8g13390 	
mRNA 	Mapoly0110s0021 	Mp8g13400 	Mp8g13400 	Mp8g13400 	Mp8g13400 	Mp8g13400 	
mRNA 	Mapoly0110s0022 	Mp8g13410 	Mp8g13410 	Mp8g13410 	Mp8g13410 	Mp8g13410 	
mRNA 	Mapoly0110s0023 	Mp8g13420 	Mp8g13420 	Mp8g13420 	- 	- 	deleted as of v6.1r2
mRNA 	Mapoly0110s0024 	Mp8g13430 	Mp8g13430 	Mp8g13430 	Mp8g13430 	Mp8g13430 	
mRNA 	Mapoly0110s0025 	Mp8g13440 	Mp8g13440 	Mp8g13440 	Mp8g13440 	Mp8g13440 	
mRNA 	Mapoly0110s0026 	Mp8g13450 	Mp8g13450 	Mp8g13450 	Mp8g13450 	Mp8g13450 	
mRNA 	Mapoly0110s0027 	Mp8g13460 	Mp8g13460 	Mp8g13460 	Mp8g13460 	Mp8g13460 	
mRNA 	Mapoly0110s0028 	Mp8g13470 	Mp8g13470 	Mp8g13470 	Mp8g13470 	Mp8g13470 	
mRNA 	Mapoly0110s0029 	Mp8g13480 	Mp8g13480 	Mp8g13480 	Mp8g13480 	- 	deleted as of v7.1
mRNA 	Mapoly0110s0033 	Mp8g13490 	Mp8g13490 	Mp8g13490 	Mp8g13490 	Mp8g13490 	
mRNA 	Mapoly0110s0034 	Mp8g13500 	Mp8g13500 	Mp8g13500 	Mp8g13500 	Mp8g13500 	
mRNA 	Mapoly0110s0037 	Mp8g13510 	Mp8g13510 	Mp8g13510 	Mp8g13510 	Mp8g13510 	
mRNA 	Mapoly0110s0035 	Mp8g13520 	Mp8g13520 	Mp8g13520 	Mp8g13520 	Mp8g13520 	
mRNA 	Mapoly0110s0036 	Mp8g13530 	Mp8g13530 	Mp8g13530 	Mp8g13530 	Mp8g13530 	
mRNA 	Mapoly0935s0001 	Mp8g13540 	Mp8g13540 	Mp8g13540 	Mp8g13540 	Mp8g13540 	
mRNA 	Mapoly1171s0002 	Mp8g13550 	Mp8g13550 	Mp8g13550 	Mp8g13550 	Mp8g13550 	
mRNA 	Mapoly1171s0001 	Mp8g13560 	Mp8g13560 	Mp8g13560 	Mp8g13560 	Mp8g13560 	
mRNA 	Mapoly0110s0038 	Mp8g13570 	Mp8g13570 	Mp8g13570 	Mp8g13570 	Mp8g13570 	
mRNA 	Mapoly0110s0039 	Mp8g13580 	Mp8g13580 	Mp8g13580 	Mp8g13580 	Mp8g13580 	
